Date,Open,High,Low,Close,Volume
2005-02-25,9.9503918907447,10.029882504799,9.9240946115066,10.00480721809,1155000.5141214
2005-02-28,9.986012972984,10.074778510338,9.9408114693122,9.9757726755856,1688601.1574789
2005-03-01,10.049348845796,10.116448455599,10.02024098374,10.096261139009,1192794.5258518
2005-03-02,10.039157428099,10.144884221764,9.9999925675233,10.069475062759,903398.3213587
2005-03-03,10.054163496363,10.100342594058,9.9555731390704,9.9952878962841,804600.66337757
2005-03-04,9.9503918907447,10.110961709141,9.9503918907447,10.059405844315,1489600.7592773
2005-03-07,9.9999925675233,10.220158961591,9.9999925675233,10.13481500332,1081802.8489725
2005-03-08,10.100342594058,10.194668197422,10.049348845796,10.049348845796,1477199.7014702
2005-03-09,9.9503918907447,10.121092027212,9.9503918907447,10.029882504799,1892797.9867927
2005-03-10,9.9999925675233,10.084969928035,9.9655812578883,10.074778510338,1144997.9979821
2005-03-11,10.00480721809,10.127067570682,9.9200131564576,9.9455650202526,1131398.078509
2005-03-14,9.9455650202526,9.9952878962841,9.9004246162073,9.986012972984,1297405.6399937
2005-03-15,9.986012972984,10.039157428099,9.8856018468226,9.8856018468226,657596.49138706
2005-03-16,9.8750438313664,9.9004246162073,9.7556551612194,9.784689703724,1133600.2196307
2005-03-17,9.7712722257484,9.8297812280681,9.7502906140143,9.7799972524101,673599.04420592
2005-03-18,9.7502906140143,9.8102537874443,9.6875046378408,9.7248487295469,2694599.1240545
2005-03-21,9.7301521771256,9.7799972524101,9.6744537576241,9.7248487295469,1698201.8708346
2005-03-22,9.7248487295469,9.7752437014698,9.6180221426048,9.6417532375306,3089203.009348
2005-03-23,9.5493339425131,9.7301521771256,9.5493339425131,9.6786085322249,1324605.4789399
2005-03-24,9.6507837623248,9.7799972524101,9.6507837623248,9.6815901939973,900998.96135538
2005-03-28,9.6928203053448,9.8044004432272,9.6928203053448,9.6928203053448,1289998.0660681
2005-03-29,9.6276025640373,9.7391827019197,9.6014885836786,9.6222380168321,1471599.0125675
2005-03-30,9.6377328821081,9.7900664708544,9.6377328821081,9.7658465789167,1858996.6344949
2005-03-31,9.7658465789167,9.8245266601906,9.7391827019197,9.7799972524101,1091202.2517685
2005-04-01,9.7502906140143,9.8495408472726,9.6744537576241,9.6928203053448,4090600.2931342
2005-04-04,9.6744537576241,9.7610197084246,9.6460302113844,9.7301521771256,1927195.0874133
2005-04-05,9.7658465789167,9.7900664708544,9.7391827019197,9.7502906140143,1091000.9412089
2005-04-06,9.7943312247829,9.8297812280681,9.7301521771256,9.7344291509794,906399.15803407
2005-04-07,9.7450360461368,9.8696181845347,9.7450360461368,9.8648524136691,1317191.3583294
2005-04-08,9.879809602232,9.8903553977629,9.7799972524101,9.7943312247829,853593.59790646
2005-04-11,9.8388117528622,9.8388117528622,9.7301521771256,9.7391827019197,1433998.9463764
2005-04-12,9.7301521771256,9.8102537874443,9.6317451187128,9.7997079919134,1270193.5260134
2005-04-13,9.7610197084246,9.7799972524101,9.6276025640373,9.6596920878659,1575995.7227802
2005-04-14,9.6222380168321,9.6460302113844,9.5125397474453,9.5219979696248,1327198.7844824
2005-04-15,9.4051632638648,9.4199371535483,9.2301983734693,9.2349030447085,2787796.093133
2005-04-18,9.2753509974399,9.3239740801948,9.2349030447085,9.2450822424805,4084997.9675602
2005-04-19,9.3607560553373,9.3795503004433,9.3020637541381,9.3607560553373,1413402.2574529
2005-04-20,9.4763076689411,9.4763076689411,9.2396565956488,9.2753509974399,1590396.7928137
2005-04-21,9.3239740801948,9.5279735130948,9.3239740801948,9.5219979696248,2932603.0340154
2005-04-22,9.4507435852208,9.4941731997246,9.3439169982787,9.4099901343569,1300800.9144323
2005-04-25,9.4597741100149,9.5219979696248,9.4407965660295,9.4763076689411,1575198.6638977
2005-04-26,9.4407965660295,9.5493339425131,9.3997376170332,9.4099901343569,1077003.3106302
2005-04-27,9.3493426451103,9.4892974495313,9.3493426451103,9.4453668180903,853401.28903852
2005-04-28,9.4051632638648,9.4597741100149,9.3493426451103,9.3493426451103,720998.67930559
2005-04-29,9.4453668180903,9.4651386572201,9.3155545516655,9.4354320188243,847401.25235901
2005-05-02,9.4803891239902,9.5125397474453,9.3997376170332,9.42536280038,632402.39301661
2005-05-03,9.4199371535483,9.5219979696248,9.4199371535483,9.4892974495313,569996.11953329
2005-05-04,9.5125397474453,9.5968572319912,9.4763076689411,9.5534764971886,830997.71509212
2005-05-05,9.5534764971886,9.6128408942791,9.5036314219041,9.5379816319126,1439198.6508311
2005-05-06,9.5754968025729,9.6014885836786,9.5493339425131,9.5640956122713,701601.67038381
2005-05-09,9.5913582656078,9.6222380168321,9.5219979696248,9.6074641271486,543193.99169267
2005-05-10,9.5812401674623,9.586543615041,9.4763076689411,9.5036314219041,691397.02534923
2005-05-11,9.5036314219041,9.5812401674623,9.42536280038,9.5493339425131,3711005.5012312
2005-05-12,9.5701322553678,9.6507837623248,9.5219979696248,9.5586577455143,602397.29960539
2005-05-13,9.6222380168321,9.7301521771256,9.5812401674623,9.6786085322249,3715997.3484414
2005-05-16,9.6928203053448,9.7752437014698,9.6548774372991,9.7712722257484,1432407.2836184
2005-05-17,9.7450360461368,9.8297812280681,9.6815901939973,9.8044004432272,841397.94233706
2005-05-18,9.8102537874443,9.9757726755856,9.8102537874443,9.9455650202526,2767606.1170068
2005-05-19,9.9811983224172,10.02024098374,9.9455650202526,9.9999925675233,1722593.1819734
2005-05-20,9.9555731390704,10.043422182027,9.9555731390704,10.014387639523,940804.44201071
2005-05-23,10.039157428099,10.090884371879,10.02024098374,10.049348845796,2038404.4415644
2005-05-24,10.029882504799,10.105597161936,10.00480721809,10.100342594058,1684598.678019
2005-05-25,10.074778510338,10.074778510338,9.9999925675233,10.054163496363,2171191.6690332
2005-05-26,10.105597161936,10.18386578346,10.105597161936,10.168065420052,1561400.7072074
2005-05-27,10.200093844254,10.200093844254,10.121092027212,10.154281344317,894997.28800465
2005-05-31,10.164399442463,10.164399442463,10.090884371879,10.090884371879,943396.92921757
2005-06-01,10.100342594058,10.225535728721,10.078994384565,10.18984132693,1676798.3030014
2005-06-02,10.179222211847,10.23559272724,10.084969928035,10.23559272724,918798.57916991
2005-06-03,10.214794414385,10.220158961591,10.105597161936,10.127067570682,1169800.9319318
2005-06-06,10.149576673078,10.149576673078,10.059405844315,10.110961709141,3477999.1668298
2005-06-07,10.130550249391,10.214794414385,10.064110515554,10.069475062759,2060397.2110354
2005-06-08,10.138896458369,10.144884221764,10.059405844315,10.090884371879,1197397.663648
2005-06-09,10.127067570682,10.164399442463,10.043422182027,10.138896458369,3505398.6796644
2005-06-10,10.144884221764,10.144884221764,10.025067854232,10.084969928035,905001.44081522
2005-06-13,10.049348845796,10.179222211847,10.049348845796,10.127067570682,1469400.9631238
2005-06-14,10.121092027212,10.149576673078,10.054163496363,10.064110515554,1080393.6750551
2005-06-15,10.138896458369,10.144884221764,9.9906565445967,10.127067570682,998402.17546009
2005-06-16,10.127067570682,10.168065420052,10.096261139009,10.144884221764,1186199.5591851
2005-06-17,10.214794414385,10.214794414385,10.127067570682,10.149576673078,1151191.9802008
2005-06-20,10.121092027212,10.200093844254,10.064110515554,10.13481500332,1397594.4685088
2005-06-21,10.159584791896,10.194668197422,10.127067570682,10.179222211847,1425799.223582
2005-06-22,10.18386578346,10.240358498106,10.154281344317,10.200093844254,1490398.6364953
2005-06-23,10.200093844254,10.299539596317,10.121092027212,10.121092027212,1735603.081473
2005-06-24,10.138896458369,10.138896458369,9.9757726755856,9.9952878962841,1546405.5255223
2005-06-27,9.9555731390704,10.00480721809,9.9004246162073,9.9153084852184,3075604.7265461
2005-06-28,9.9604000095625,10.054163496363,9.9503918907447,10.039157428099,1116398.8051458
2005-06-29,10.049348845796,10.096261139009,10.025067854232,10.054163496363,1177394.2680406
2005-06-30,10.078994384565,10.084969928035,9.9408114693122,9.9604000095625,1650794.8707144
2005-07-01,10.02024098374,10.039157428099,9.9604000095625,9.986012972984,1959997.2519334
2005-07-05,9.9200131564576,10.078994384565,9.9200131564576,10.049348845796,1272597.7960304
2005-07-06,10.034513856486,10.121092027212,10.025067854232,10.025067854232,1080797.9328455
2005-07-07,10.138896458369,10.138896458369,9.910677133531,10.043422182027,2298596.7032067
2005-07-08,10.059405844315,10.230900275926,10.034513856486,10.225535728721,2544395.2598359
2005-07-11,10.25042771655,10.330407127616,10.230900275926,10.330407127616,1587203.6472704
2005-07-12,10.425453706572,10.425453706572,10.299539596317,10.385066853467,1442201.1241776
2005-07-13,10.415323388501,10.459803916581,10.385066853467,10.429596261248,1377198.2718094
2005-07-14,10.524410661623,10.555339292549,10.47999123317,10.520133687769,2943798.6834715
2005-07-15,10.535323054913,10.544048081575,10.474504486712,10.514952439444,2910605.3545307
2005-07-18,10.535323054913,10.549901425792,10.43423983286,10.455099245341,2812399.3531943
2005-07-19,10.575526609138,10.630552932749,10.514952439444,10.610487815412,3799799.0064018
2005-07-20,10.47999123317,10.615913462243,10.438321287909,10.575526609138,2752592.9319383
2005-07-21,10.575526609138,10.589689502557,10.48469590441,10.505616416517,3232002.5729834
2005-07-22,10.529836308455,10.539844427273,10.449734698136,10.47999123317,2046591.0709891
2005-07-25,10.47999123317,10.539844427273,10.425453706572,10.425453706572,1495802.1065164
2005-07-26,10.524410661623,10.529836308455,10.464618567147,10.505616416517,1601396.8600595
2005-07-27,10.544048081575,10.635318703614,10.469372118088,10.575526609138,1823592.9810762
2005-07-28,10.575526609138,10.595603946401,10.529836308455,10.579681383739,3899598.3071674
